URL,Label
docs.google.com,1
metro.co.uk,0
hubpages.com,0
web.de,0
momoshop.com.tw,0
pub-e9b1ffb3ecaf4416b4f40d71a6293787.r2.dev,1
interpark.com,0
codecanyon.net,0
ecnavi.jp,0
kienthuc.net.vn,0
caixa.gov.br,0
hollywoodlife.com,0
ustc.bezizesf.top,1
mashable.com,0
allegro.pl,0
mediaset.it,0
docs.google.com,1
medium.com,0
docs.google.com,1
ievaksff.elementor.cloud,1
exultant-mysterious-marimba.glitch.me,1
docs.google.com,1
syosetu.com,0
mashable.com,0
docs.google.com,1
diply.com,0
superuser.com,0
docs.google.com,1
usr.allreviewchecked.ru,1
service-106691.weeblysite.com,1
www.sites.google.com,1
tobogo.net,0
venturebeat.com,0
ashrams-india.com,1
l.ead.me,1
docs.google.com,1
twitter.com,0
abcnews.go.com,0
qrco.de,1
espn.go.com,0
olx.ro,0
babal.net,0
katproxy.com,0
superuser.com,0
bt-106374.weeblysite.com,1
system-outlookpl.us-lax-1.linodeobjects.com,1
information.com-better.cyou,1
qrco.de,1
kienthuc.net.vn,0
vnexpress.net,0
rp.mockplus.com,1
distractify.com,0
telegraf.com.ua,0
nguyentandung.org,0
acir.postofficeweb.com,1
att-2024-106815.weeblysite.com,1
qrco.de,1
l.ead.me,1
nesn.com,0
uvjgyxga.firebaseapp.com,1
l.ead.me,1
qrco.de,1
170.106.197.205,1
viewdocument.w3spaces.com,1
torcache.net,0
qrco.de,1
twitter.com,0
udn.com,0
thenextweb.com,0
pub-25d908cc5366450188f06d68fcbdb561.r2.dev,1
motthegioi.vn,0
vdc-2782.top,1
olx.co.id,0
olx.co.id,0
onne.link,1
havkeye14.wixsite.com,1
00lx.63265926.xyz,1
distractify.com,0
citynational.web364.s236.goserver.host,1
cqfym.net,1
codecanyon.net,0
censor.net.ua,0
bafkreif5k7m3u4tlonk2z3a2duabbsce4qrjbz4l7o4xxhooe3piyxueq4.ipfs.dweb.link,1
himado.in,0
moviepilot.com,0
mail-107820.weeblysite.com,1
new.express.adobe.com,1
55223.net,1
jezebel.com,0
4bd582c4.chigozirim-garfield.workers.dev,1
axisglobal.top,1
olx.ro,0
metro.co.uk,0
sbertram.ferreracademy.com,1
correios.com.br,0
delicate-ebisa-ed1d.as-bolivia.workers.dev,1
aauth----sso-ku--kcoquiinin.webflow.io,1
mylust.com,0
office365-ff2ac.web.app,1
maybank2u.com.my,0
vr2yzll95.ukit.me,1
logon-leedgarelive.gitbook.io,1
l.ead.me,1
new.express.adobe.com,1
s.jtposty.cc,1
maybank2u.com.my,0
tinyurl.com,1
wikimapia.org,0
pub-6bf94d24b67c440aaa523d54e2d6d1ba.r2.dev,1
telegraf.com.ua,0
censor.net.ua,0
docs.google.com,1
docs.google.com,1
ap.org,0
couchtuner.eu.com,0
emgn.com,0
uproxx.com,0
pub-c400b15fe7ea4cfcbe4074d9ca48375b.r2.dev,1
buzzfil.net,0
twitter.com,0
sberbank.ru,0
docs.google.com,1
maybank2u.com.my,0
torcache.net,0
emeraldtower.kz,1
docs.google.com,1
6e0.cc,1
confirmar-login.webcindario.com,1
t02464d83db81b6c.pages.dev,1
mytelefouiding.web.app,1
emgn.com,0
urf893ohfuje89jg.weebly.com,1
tobogo.net,0
thenextweb.com,0
docs.google.com,1
nesn.com,0
thenextweb.com,0
bdnews24.com,0
cnam.portail-droit.com,1
teiegrm.one,1
qrco.de,1
hello-world-broken-cherry-50b3.trlconaz.workers.dev,1
akhbarelyom.com,0
udn.com,0
medium.com,0
q-r.to,1
otomoto.pl,0
influencermute.000.pe,1
pub-ce910679e21d41d2b910a2656b19dcbf.r2.dev,1
sign-in-att-108816.weeblysite.com,1
indianexpress.com,0
thenextweb.com,0
pub-2267df9ff836441984ca86814b4f5d85.r2.dev,1
t.co,1
twitter.com,0
aljazeera.net,0
variety.com,0
expres-po-nl.top,1
mic.com,0
censor.net.ua,0
hubpages.com,0
bafybeianm7lllm6v2rpyuah5gzsh22gxfikab5ie3xei6f2n3ngfvsx524.ipfs.dweb.link,1
distractify.com,0
buzzfil.net,0
akhbarelyom.com,0
enlace-produ.webcindario.com,1
sourceforge.net,0
qrco.de,1
currently-at-t-7997.formaloo.net,1
maybank2u.com.my,0
emgn.com,0
fishki.net,0
sberbank.ru,0
twitter.com,0
nomnonk.cyou,1
esporte.uol.com.br,0
airtel-kymbl.formstack.com,1
olx.in,0
ipfs.best-practice.se,1
sfr-esim-info.com,1
katproxy.com,0
tunein.com,0
web.de,0
motthegioi.vn,0
sites.google.com,1
tinyurl.com,1
ecnavi.jp,0
ecresaertube.vercel.app,1
ce11910.tw1.ru,1
ap.org,0
web.de,0
jezebel.com,0
qebjdmwjkdn.weeblysite.com,1
distractify.com,0
lnetioghsljhfdgfhgjhksdgfhsjfgqwa.weebly.com,1
askubuntu.com,0
bafybeihbi7zezby3lygkgrsuz77aopeqcilytqtzkga6kfzoyqclncjaka.ipfs.dweb.link,1
sites.google.com,1
drtfgyuhdfgyuhi45f67tfgyuhi.weebly.com,1
variety.com,0
q-r.to,1
caixa.gov.br,0
schweizdzz.blogspot.it,1
ctspho.cfd,1
bit.ly,1
juno-webmail-109235.weeblysite.com,1
h16njt4.duckdns.org,1
wex.pages.dev,1
tinyurl.com,1
otomoto.pl,0
t.co,1
telegraf.com.ua,0
securem1stccu.weebly.com,1
otomoto.pl,0
censor.net.ua,0
superuser.com,0
IONOS-login-Juama@ich-will-raus.com,1
stackoverflow.com,0
ywkdcjbv.cyou,1
btconectupgradewirelessvoicemail0744.weebly.com,1
bit.ly,1
sites.google.com,1
fagem2021.com,1
gooagle.top,1
new.express.adobe.com,1
telegraf.com.ua,0
distractify.com,0
privatbank.ua,0
drive.google.com,1
stackexchange.com,0
iconosquare.com,0
vk.com,1
bit.ly,1
servicea.dongkishin.com,1
espn.go.com,0
ap.org,0
superuser.com,0
nypost.com,0
extratorrent.cc,0
bestblackhatforum.com,0
mylust.com,0
steamcommunity.com,0
ipfs.best-practice.se,1
searchengineland.com,0
techcrunch.com,0
fzrzzfzv.wixsite.com,1
otomoto.pl,0
pushat.stream,1
elitedaily.com,0
canada.postcanadaebddn.top,1
hotmailidentco.webcindario.com,1
mailseries24.pages.dev,1
geminxwecount.gitbook.io,1
distractify.com,0
kienthuc.net.vn,0
l.wl.co,1
ap.org,0
shorturl.at,1
chatlink.wchatlink.com,1
censor.net.ua,0
hubpages.com,0
searchengineland.com,0
andxxlogvn.webflow.io,1
hergzomei.firebaseapp.com,1
censor.net.ua,0
about.me,1
grantland.com,0
638ca12d-ba2f-451c-8418-faf56b7de7ff.htmlcomponentservice.com,1
torcache.net,0
docs.google.com,1
pichinchaacredit.webcindario.com,1
kickass.to,0
patch.com,0
utrgf.top,1
distractify.com,0
aljazeera.net,0
web.de,0
olx.in,0
distractify.com,0
noticias.uol.com.br,0
auto.ru,0
issueserviceasap.firebaseapp.com,1
thechaddingfr.firebaseapp.com,1
juno-106482.weeblysite.com,1
winpreisu12.firebaseapp.com,1
kickass.to,0
ap.org,0
motthegioi.vn,0
genius.com,0
momoshop.com.tw,0
plarium.com,0
ecnavi.jp,0
1drv-emailbt0-apex.vercel.app,1
thenextweb.com,0
cheezburger.com,0
momoshop.com.tw,0
qrco.de,1
48d46a19.allfreightdelivers.com,1
ghsnchgzbxkzbbakweuayqyetqqiajdhajxcjcdjjhdiaoauedcxzkjhg7.pages.dev,1
distractify.com,0
techcrunch.com,0
torcache.net,0
pikabu.ru,0
katproxy.com,0
sso----coinbasepro--cdn-w-auth.webflow.io,1
auto.ru,0
urlz.fr,1
att-103784.weeblysite.com,1
bdnews24.com,0
aaboutsendmi.top,1
techcrunch.com,0
71yfp.com%E2%88%95jmcucor3%E2%88%95feus4f%E2%88%957cut1jsb@iz51fk7.jpapjht.cn,1
torcache.net,0
bit.ly,1
orangevocale.godaddysites.com,1
sp291554.sitewiz.co.nz,1
nesn.com,0
nypost.com,0
dyuvstyfawecteraw.blogspot.com,1
www.azmodelsearch.com,1
l.ead.me,1
plarium.com,0
web3zerion-chainclaim.pages.dev,1
kdspolonhja.firebaseapp.com,1
web.de,0
pub-a381ecfa57ba480eb3a3aa6631ef3f2c.r2.dev,1
centrum-102648.weeblysite.com,1
searchengineland.com,0
4-72com.ink,1
olx.ro,0
pub-17d43fb683f449dda86d3e9493c3a59e.r2.dev,1
myspace.com,0
jalopnik.com,0
emgn.com,0
wnsingmn.top,1
genius.com,0
docs.google.com,1
docs.google.com,1
zoho-26c66.firebaseapp.com,1
docs.google.com,1
falsedep.web.app,1
motthegioi.vn,0
docs.google.com,1
alfalfalfa.com,0
t.co,1
tinyurl.com,1
logon-trzer-orgs.webflow.io,1
www.nhs.uk,0
docs.google.com,1
docs.google.com,1
mashable.com,0
tinyurl.com,1
correios.com.br,0
aljazeera.net,0
olx.ua,0
hello-world-crimson-wave-10f8.fredtom909090.workers.dev,1
f3fztv.webwave.dev,1
correios.com.br,0
frcaled.web.app,1
rockycollado4403.myportfolio.com,1
steamcommunity.com,0
u.to,1
docs.google.com,1
docs.google.com,1
trezorwe-wallvt.gitbook.io,1
xvideo-jp.com,0
bafkreigqilnby5tewusfvvorclgipxb3mvb6r5visvbtg73jcifjp6w2aa.ipfs.nftstorage.link,1
caixa.gov.br,0
patch.com,0
docs.google.com,1
torcache.net,0
udn.com,0
t.co,1
sourceforge.net,0
katproxy.com,0
bt-108464.weeblysite.com,1
twitter.com,0
telegraf.com.ua,0
gtbank.com,0
review-log-in.firebaseapp.com,1
serverfault.com,0
elitedaily.com,0
ap.org,0
login-ingsoporte.com,1
500px.com,0
app.paxful87.com,1
tune.pk,0
duckduckgo.com,0
thenextweb.com,0
pub-5ba29ad4809649d9a1d1b977fa046378.r2.dev,1
docs.google.com,1
qrco.de,1
bestblackhatforum.com,0
twitter.com,0
tapk.it,1
sites.google.com,1
getpocket.com,0
lookerstudio.google.com,1
allegrolokalnie.listing77.shop,1
ap.org,0
ieaf.xyz,1
distractify.com,0
twitter.com,0
wpengine.com,0
stackoverflow.com,0
docs.google.com,1
correios.com.br,0
metas-help--auth--mask-ask.webflow.io,1
correoargentinoniou.top,1
mylust.com,0
qrco.de,1
danatunai08.sepunews.my.id,1
megogo.net,0
information.com-before.cyou,1
onedio.com,0
serveratt44.weebly.com,1
paypaypaynejpein2.replit.app,1
docs.google.com,1
mylust.com,0
twitter.com,0
undergrdf.firebaseapp.com,1
trezor-overview-cdn--r.webflow.io,1
tinyurl.com,1
mic.com,0
pub-8a4cb0e098074fc0ab324c8fdf445c43.r2.dev,1
pub-e6d3da88c38b445db0790636c308a9b1.r2.dev,1
azer-post.life,1
vinculaitau.webcindario.com,1
mylust.com,0
venturebeat.com,0
xvideo-jp.com,0
web.de,0
lidgerlxvewitle.webflow.io,1
extratorrent.cc,0
sites.google.com,1
forms.office.com,1
qrco.de,1
mediaset.it,0
pub-6d8db2febbd04ec7b452db2422cc18df.r2.dev,1
espn.go.com,0
torcache.net,0
bit.ly,1
slashdot.org,0
superuser.com,0
yijfgyiusdhhvwerxokvenre1.pages.dev,1
app.mockplus.com,1
lifehacker.com,0
udn.com,0
ipfs.best-practice.se,1
att-mail-105527.weeblysite.com,1
tunein.com,0
censor.net.ua,0
usps.com-trackinbv.top,1
aljazeera.net,0
mic.com,0
confidentialdirectfr.firebaseapp.com,1
plarium.com,0
www.linkedin.com,1
hfgrgd.xyz,1
ax2rby410.ukit.me,1
app.getbeamer.com,1
privatus-f3308.web.app,1
offyourplate.my.idaptive.app,1
torcache.net,0
mic.com,0
pub-9d6f12762ba94b7fba0c9d92c4ea0166.r2.dev,1
validation-102571.weeblysite.com,1
metro.co.uk,0
mondiairelay.co,1
themeforest.net,0
motthegioi.vn,0
bit.ly,1
w.jtexpreesr.top,1
gizmodo.com,0
fortune.com,0
aothentica39263232.weebly.com,1
torcache.net,0
objectstorage.sa-saopaulo-1.oraclecloud.com,1
likemag.com,0
attnet-100842.weeblysite.com,1
docs.google.com,1
ifttt.com,0
indianexpress.com,0
pub-8e7157b0700244e6ade8ab30856d76fe.r2.dev,1
myspace.com,0
sbcnetwork.weebly.com,1
shorten.is,1
formsubmit.co,1
torcache.net,0
qrco.de,1
bdnews24.com,0
sourceforge.net,0
docs.google.com,1
pub-bff73fea0cd34ba18479407ee3443024.r2.dev,1
steamcommunity.com,0
s3.ap-southeast-1.amazonaws.com,1
xhamster.com,0
hollywoodlife.com,0
l.ead.me,1
web.de,0
interpark.com,0
pornsharing.com,0
distractify.com,0
qrco.de,1
mic.com,0
attmaillity.weebly.com,1
actvebnpapp.firebaseapp.com,1
t.co,1
nguyentandung.org,0
2gis.ru,0
sure-itrust-capital.webflow.io,1
allegro.pl,0
themeforest.net,0
mixi.jp,0
superuser.com,0
tunein.com,0
searchengineland.com,0
aljazeera.net,0
sites.google.com,1
hometerms2333.weeblysite.com,1
auto.ru,0
syosetu.com,0
abc.go.com,0
babal.net,0
faccrackspace99.weebly.com,1
motthegioi.vn,0
themeforest.net,0
distractify.com,0
otomoto.pl,0
help-lxxr-live-logins.gitbook.io,1
docs.google.com,1
torcache.net,0
icicibank.com,0
tracknab.top,1
torcache.net,0
udn.com,0
mic.com,0
sourceforge.net,0
home-107750.weeblysite.com,1
akhbarelyom.com,0
thenextweb.com,0
digg.com,0
twitter.com,0
docs.google.com,1
techcrunch.com,0
torcache.net,0
mvdiferenciar674.shop,1
buzzfil.net,0
l.ead.me,1
bit.ly,1
jezebel.com,0
olx.ua,0
torcache.net,0
pub-674a3d7c270b4680a2baf75f3ad1d14d.r2.dev,1
centex-web-mail-109311.weeblysite.com,1
allegro.pl,0
torrentdn.com,0
mic.com,0
hollywoodlife.com,0
qrco.de,1
ifttt.com,0
arstechnica.com,0
l.ead.me,1
camsgenragl.firebaseapp.com,1
ggffuji11.editorx.io,1
docs.google.com,1
variety.com,0
emgn.com,0
att-104402.weeblysite.com,1
ap.org,0
qrco.de,1
bdnews24.com,0
janemorris-jones.wixsite.com,1
connectinmate.org,1
thenextweb.com,0
dmfpaloaltonetworks.com,1
codecanyon.net,0
smallseotools.com,0
olx.ro,0
netorg679262-my.sharepoint.com,1
rt.com,0
sfglobe.com,0
maybank2u.com.my,0
katproxy.com,0
distractify.com,0
kbcdf.xyz,1
ap.org,0
asvedole.firebaseapp.com,1
motthegioi.vn,0
new.express.adobe.com,1
trezzorrewallet.webflow.io,1
thenextweb.com,0
tinyurl.com,1
rp.mockplus.com,1
mic.com,0
docs.google.com,1
pub-9ab5a2326cc7498ca88d41b695cf49c8.r2.dev,1
zzvokh.cfd,1
giphy.com,0
ustrackr.info,1
torcache.net,0
buzzfil.net,0
afton4784.hocoos.com,1
fazenda.gov.br,0
pikabu.ru,0
extratorrent.cc,0
linkflit.com,1
distractify.com,0
docs.google.com,1
babal.net,0
variety.com,0
variety.com,0
ucc.leroymerlin.kz,1
grantland.com,0
indianexpress.com,0
elitedaily.com,0
track-id8763.firebaseapp.com,1
metro.co.uk,0
otomoto.pl,0
kenh14.vn,0
jalopnik.com,0
transportationbfxztpro.top,1
depositphotos.com,0
uproxx.com,0
docs.google.com,1
nesn.com,0
docs.google.com,1
indianexpress.com,0
mirtesen.ru,0
indianexpress.com,0
codecanyon.net,0
sites.google.com,1
motthegioi.vn,0
t.co,1
wsdss.top,1
shorturl.at,1
tinnhanh360.net,0
olx.ro,0
dayism.stream,1
xvideo-jp.com,0
docs.google.com,1
q-r.to,1
katproxy.com,0
hdfcbank.com,0
hotm.art,1
mail-104072.weeblysite.com,1
pub-21f5612610264b9ba378ecf879171821.r2.dev,1
attkhfdebjurdc.wixsite.com,1
maybank2u.com.my,0
torcache.net,0
cmp.cws.xfinity.com,1
interpark.com,0
olx.ro,0
pub-b379c37617d5496f9a193456751d3cd7.r2.dev,1
ink361.com,0
ap.org,0
superuser.com,0
500px.com,0
torcache.net,0
tune.pk,0
sourceforge.net,0
link.space,1
www.inetasia.com,1
auth--en---bitbuyy--sso--cdn.webflow.io,1
5ji75ab32.blob.core.windows.net,1
tinnhanh360.net,0
xvideo-jp.com,0
babal.net,0
pub-69d55c69b7254cd598556ce950182c14.r2.dev,1
mashable.com,0
olx.in,0
usps.com-trackznom.top,1
techcrunch.com,0
pantip.com,0
4-72co.cfd,1
digg.com,0
olx.co.id,0
akhbarelyom.com,0
l.ead.me,1
wallet-bp8.pages.dev,1
jptepco.smcdy.icu,1
icicibank.com,0
canadapost-postescanada.monster,1
tobogo.net,0
pt-ctt-tracking.com,1
boxpos.ehost-services239.com,1
olx.co.id,0
itcertsdemo.com,1
bigcinema.tv,0
att-104226.weeblysite.com,1
variety.com,0
olx.ro,0
sourceforge.net,0
kienthuc.net.vn,0
pub-52e14e9b8cf84e48885151652cfe94bd.r2.dev,1
docs.google.com,1
script.google.com,1
motthegioi.vn,0
dhcpbrazz.blogspot.com,1
pub-ece32ef2b893469189534a6e7fdff32f.r2.dev,1
kenh14.vn,0
pub-d8cb75752eea4af5a6476f599342282e.r2.dev,1
thenextweb.com,0
atwiki.jp,0
q-r.to,1
www.hkl.fgc.mybluehost.me,1
digg.com,0
bit.ly,1
docs.google.com,1
toeicreviewserfr.firebaseapp.com,1
thenextweb.com,0
pub-e57f85d122604e649524824a2cffd7f5.r2.dev,1
urgent.com-admit.cyou,1
docs.google.com,1
reweya.clickvoyagers.com,1
n2mafl630.ukit.me,1
thenextweb.com,0
irecommend.ru,0
olx.ua,0
askubuntu.com,0
bit.ly,1
striplad.firebaseapp.com,1
qrco.de,1
lihi.cc,1
aoth-ttrezr-suite-app.webflow.io,1
q-r.to,1
coxnet-100363.weeblysite.com,1
skyrock.com,0
mbofpt.weebly.com,1
torcache.net,0
rackkkky.weebly.com,1
bio.site,1
twitter.com,0
app-atomic--secure.webflow.io,1
fishki.net,0
stackoverflow.com,0
docs.google.com,1
nypost.com,0
ockl74.wixsite.com,1
reload-page-10002546451.firebaseapp.com,1
abcnews.go.com,0
otomoto.pl,0
pub-bc18e09f7ba54aeeb0e948a9db505485.r2.dev,1
tunein.com,0
torcache.net,0
bafybeiahoc6sktnhp4eto7p3v5uk4u4lmlyk3uighebgp634pnfto4eevy.ipfs.dweb.link,1
preventivahealth.com,1
docs.google.com,1
noticias.uol.com.br,0
xhamster.com,0
pub-2537bb88f9434025acdba1cda50fdc64.r2.dev,1
distractify.com,0
caixa.gov.br,0
43.134.167.94,1
thenextweb.com,0
indianexpress.com,0
tjkqx7xri.xyz,1
icicibank.com,0
maybank2u.com.my,0
torcache.net,0
serverfault.com,0
codecanyon.net,0
bcode-wallet.web.app,1
bafybeig7mwgg7krs4l4lm55dn6vfnzelchv37zfcsbncvbs53r2tejrmim.ipfs.cf-ipfs.com,1
olx.co.id,0
pub-ac95e388694c4b218cb0d275b84cb27b.r2.dev,1
pub-523306eec0da44b380100aead59b3de7.r2.dev,1
pitchfork.com,0
photo-bubble.web.app,1
expressdelivcj.top,1
torcache.net,0
tunein.com,0
docs.google.com,1
1337x.to,0
t.co,1
sjfkeno.web.app,1
seekingalpha.com,0
avxhome.se,0
sfglobe.com,0
kickass.to,0
censor.net.ua,0
xys66.cc,1
www.gov.uk,0
disneychannel-france.web.app,1
motthegioi.vn,0
vjnted.55265923.xyz,1
rectify-assets-dapps.firebaseapp.com,1
torcache.net,0
p9g.793.myftpupload.com,1
rocketnews24.com,0
tribelio.page,1
kienthuc.net.vn,0
ourtime.datings-information.workers.dev,1
finndigital.wpenginepowered.com,1
akhbarelyom.com,0
1116b42.netsolhost.com,1
ecnavi.jp,0
docs.google.com,1
sourceforge.net,0
docs.google.com,1
bthomeinterneteuurjjsbka.weebly.com,1
pub-71e16f3553a644d09f2647174dd7e96e.r2.dev,1
www.fnshopxow.com,1
venturebeat.com,0
himado.in,0
pub-852209e36dc44219ab529f009c78b5b5.r2.dev,1
extratorrent.cc,0
momoshop.com.tw,0
mytvvod-films.com,1
accessible-fact-091660.framer.app,1
persianblog.ir,0
543.sites.google.com,1
www.im-creator.com,1
l.ead.me,1
shaw-105897.weeblysite.com,1
hollywoodlife.com,0
tunein.com,0
metamasksigninng.webflow.io,1
torcache.net,0
fishki.net,0
mylust.com,0
indiapostsc.top,1
babal.net,0
almardoof.com,1
vitalesante-renouvellement.com,1
teespring.com,0
uproxx.com,0
loginwith.work.gd,1
eksisozluk.com,0
new.express.adobe.com,1
maine619.github.io,1
www.gov.uk,0
qrco.de,1
bit.ly,1
babal.net,0
fanpage.gr,0
udn.com,0
medium.com,0
hdfcbank.com,0
docs.google.com,1
accedi-hype-accessnew.codeanyapp.com,1
tapk.it,1
artofbaseball.net,1
reurl.cc,1
extratorrent.cc,0
docs.google.com,1
pub-4c5600ff20bc44829817e2b6646d8983.r2.dev,1
info-trackzi.top,1
q-r.to,1
abellapaintinginc.com,1
distractify.com,0
correios.com.br,0
ipfs.best-practice.se,1
torcache.net,0
babal.net,0
indianexpress.com,0
web.de,0
leutjzghyzsq.top,1
katproxy.com,0
correios.com.br,0
grantland.com,0
cloud-shadow-1b32.rstfmrteolierrebfgio.workers.dev,1
mylust.com,0
boiarsc.wixsite.com,1
interpark.com,0
allegro.pl,0
emgn.com,0
sfglobe.com,0
privatbank.ua,0
carlomcer.firebaseapp.com,1
serverfault.com,0
dantri.com.vn,0
distractify.com,0
adorecloudupdate.pages.dev,1
parg.co,1
q-r.to,1
fronting-emails.github.io,1
574345-pucp-edu-pe.weebly.com,1
pub-883d90efa66242589b7b9354054a8b3b.r2.dev,1
q-r.to,1
twitter.com,0
allegroolokalnie.86590154.xyz,1
t.co,1
docs.google.com,1
pikabu.ru,0
wpengine.com,0
emgn.com,0
olx.co.id,0
privatbank.ua,0
koreapost-go-kr.org,1
qrco.de,1
himado.in,0
commn-auth0.web.app,1
conavi-gvk.top,1
new.express.adobe.com,1
indianexpress.com,0
atwiki.jp,0
reagan-109342.weeblysite.com,1
bit.ly,1
validationserverauthinticationrequiredservice02.pages.dev,1
forms.office.com,1
flow.page,1
aol-100562.weeblysite.com,1
uspsaiu.top,1
gaeamethyst.wixstudio.io,1
docs.google.com,1
l.ead.me,1
hollywoodlife.com,0
ctt-reentrega.com,1
vikiiee221.blogspot.com,1
pte-goe-tre.xyz,1
plarium.com,0
syneoshealthlondon.co.uk.admin-mcas.ms,1
docs.google.com,1
interpark.com,0
sberbank.ru,0
gadkljhtzkk.blogspot.com,1
torcache.net,0
qrco.de,1
depositphotos.com,0
nesn.com,0
att-login522.weeblysite.com,1
t.co,1
khabaronline.ir,0
putlocker.is,0
qz.com,0
pub-881f6a6d9b6d4c959ae12f3d14cfdc1c.r2.dev,1
emgn.com,0
docs.google.com,1
wqg7eryh.xyz,1
bdnews24.com,0
pub-1614f03ccc264957a7cc0e4d8e29b5b0.r2.dev,1
link.pessim.trade,1
alapo.com.br,1
docs.google.com,1
kenh14.vn,0
syosetu.com,0
coservientrega.help,1
invoice17176274.myportfolio.com,1
swisspass.pages.dev,1
790007.weebly.com,1
api.shopmy.us,1
docs.google.com,1
bit.ly,1
olx.ua,0
flowcv.me,1
www.postafvg.eu,1
www.dropbox.com,1
dasdsa78232.blogspot.com,1
zmmsneiaskedbrfhd.weebly.com,1
indianexpress.com,0
kenh14.vn,0
open-test-devsu-pichincha.gerson-ruiz.com,1
sppage14.firebaseapp.com,1
47.251.118.241,1
link.space,1
kleenbee.com,1
www.allegrolokalnie.zweryfikowany-sprzedawca.pl,1
ecnavi.jp,0
banti-f242.warik96420.workers.dev,1
mangningsji.top,1
katproxy.com,0
xyd61.cc,1
sso-i---trustcapital---comm--auth.webflow.io,1
thenextweb.com,0
olx.co.id,0
udn.com,0
fanpage.gr,0
serverfault.com,0
c32de.malkav.net,1
87.120.113.69,1
motthegioi.vn,0
prezi.com,0
mfgdse.xyz,1
new.express.adobe.com,1
new.express.adobe.com,1
emgn.com,0
sites.google.com,1
monirshouvo.github.io,1
bit.ly,1
torrentdn.com,0
t.co,1
kakaku.com,0
ecnavi.jp,0
graphicriver.net,0
otomoto.pl,0
interpark.com,0
spotlfyinc.serv00.net,1
distractify.com,0
pornsharing.com,0
bthfj.ck.page,1
bit.ly,1
www.dropbox.com,1
tinyurl.com,1
depositphotos.com,0
twitter.com,0
rkokmailme.blogspot.com,1
irecommend.ru,0
linkpages.pro,1
wexaj19858.wixsite.com,1
torcache.net,0
xhamster.com,0
pornsharing.com,0
thissieveryaction.web.app,1
bt-websecureshhab.jimdosite.com,1
43.156.7.24,1
q-r.to,1
serverfault.com,0
docs.google.com,1
web.de,0
tobogo.net,0
docs.google.com,1
kickass.to,0
sourceforge.net,0
00lx.45450210.xyz,1
olx.ua,0
pikabu.ru,0
mpgrobalseq.web.app,1
pornsharing.com,0
ito.sgq.mybluehost.me,1
www.dropbox.com,1
telegraf.com.ua,0
aceder-particular.com,1
docs.google.com,1
codecanyon.net,0
nztipost.info,1
techcrunch.com,0
csb-wefow2.netlify.app,1
mylust.com,0
docs.google.com,1
tinyurl.com,1
khabaronline.ir,0
tunein.com,0
mic.com,0
zozo.jp,0
bsogenverif.web.app,1
udn.com,0
depositphotos.com,0
olx.ua,0
gft-ray.web.app,1
joescamp24160.activehosted.com,1
pub-56e641a124ba47f3ad8259fa5a8d4dee.r2.dev,1
transportationslsmtpro.top,1
auspost.plus-au.info,1
shaw-101565.weeblysite.com,1
interpark.com,0
thibaudatvalerie1.wixsite.com,1
ringring.vn,0
gmnj2.pages.dev,1
attyahoomail.boxmode.io,1
tinyurl.com,1
my-ee-billing.web.app,1
censor.net.ua,0
l.ead.me,1
gateio-metamask.marketmaking.pro,1
support-trezaer-io.webflow.io,1
pub-5314867eb87a4403bb3b5e9f21b4c1cf.r2.dev,1
buzzfil.net,0
torcache.net,0
l.ead.me,1
ustrackf.top,1
att-ex2.weeblysite.com,1
ustrackt.top,1
mirtesen.ru,0
akhbarelyom.com,0
interpark.com,0
sign-in-att-107674.weeblysite.com,1
sfglobe.com,0
q-r.to,1
jjf.rew.mybluehost.me,1
shorturl.at,1
mic.com,0
sites.google.com,1
olx.ro,0
maybank2u.com.my,0
torcache.net,0
tobogo.net,0
deadspin.com,0
turklandofficial.com,1
olx.pl,0
signiatdynamatz.weebly.com,1
matterlogin-accounterror-info.firebaseapp.com,1
pancakeswap-v2.us,1
hubpages.com,0
serverfault.com,0
nesn.com,0
t.ly,1
pub-be3ec5a378c74216afefc212ca70cd95.r2.dev,1
pub-8d4e3f9f7e0d427883d20315ec87c7d1.r2.dev,1
sp645688.sitebeat.crazydomains.com,1
metro.co.uk,0
docs.google.com,1
web.de,0
qz.com,0
mic.com,0
otomoto.pl,0
babal.net,0
sfglobe.com,0
eksisozluk.com,0
irecommend.ru,0
akhbarelyom.com,0
www.eugene.com,1
bigcinema.tv,0
caseoe-8b3db.firebaseapp.com,1
fazenda.gov.br,0
himado.in,0
www.com-trackuycxv.top,1
tobogo.net,0
ap.org,0
www.shorturl.at,1
q-r.to,1
monograph.notesnook.com,1
docs.google.com,1
pub-cdc0123ea5554786a5e2a7d8fe91e0ae.r2.dev,1
babal.net,0
grantland.com,0
lifehacker.com,0
metamsckzxtnslon.webflow.io,1
pagesp69.web.app,1
seesaawiki.jp,0
io9.com,0
cvmjhyg5.pages.dev,1
datareviewadminnewaccpymntpanelaccessauthorizesettinginc.ssmetalf.mx,1
pub-bfa2414c089246de81805e754bb9ef48.r2.dev,1
qrco.de,1
themeforest.net,0
themeforest.net,0
docs.google.com,1
bit.ly,1
asbhyer.top,1
tobogo.net,0
extratorrent.cc,0
allegro.pl,0
udn.com,0
beryundesleile.web.app,1
kenh14.vn,0
mediaset.it,0
searchengineland.com,0
buzzfil.net,0
perezhilton.com,0
hotm.art,1
thenextweb.com,0
pub-8d2f17e9a5864b4b80566073709502af.r2.dev,1
udn.com,0
